"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-09T03","JEA","JEA","SUN","Solar",0,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","BAT","Battery storage",1,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","NG","Natural Gas",2363,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","OTH","Other",233,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","PS","Pumped storage",0,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","SNB","Solar with integrated battery storage",32,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","SUN","Solar",0,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","WAT","Hydro",139,"megawatthours"
"2026-09-09T03","LDWP","Los Angeles Department of Water and Power","WND","Wind",126,"megawatthours"
"2026-09-09T03","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","COL","Coal",3595,"megawatthours"
"2026-09-09T03","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","NG","Natural Gas",1102,"megawatthours"
"2026-09-09T03","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","SUN","Solar",0,"megawatthours"
"2026-09-09T03","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","WAT","Hydro",49,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","COL","Coal",24967,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","NG","Natural Gas",50472,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","NUC","Nuclear",29939,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","OIL","Petroleum",270,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","OTH","Other",3543,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","SUN","Solar",51,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","WAT","Hydro",2294,"megawatthours"
"2026-09-09T03","MIDA","Mid-Atlantic","WND","Wind",3755,"megawatthours"
"2026-09-09T03","MIDW","Midwest","BAT","Battery storage",2,"megawatthours"
"2026-09-09T03","MIDW","Midwest","COL","Coal",28305,"megawatthours"
"2026-09-09T03","MIDW","Midwest","NG","Natural Gas",32332,"megawatthours"
"2026-09-09T03","MIDW","Midwest","NUC","Nuclear",11695,"megawatthours"
"2026-09-09T03","MIDW","Midwest","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","MIDW","Midwest","OTH","Other",740,"megawatthours"
"2026-09-09T03","MIDW","Midwest","SUN","Solar",4,"megawatthours"
"2026-09-09T03","MIDW","Midwest","WAT","Hydro",1658,"megawatthours"
"2026-09-09T03","MIDW","Midwest","WND","Wind",17716,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","BAT","Battery storage",2,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","COL","Coal",23781,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","NG","Natural Gas",30030,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","NUC","Nuclear",11695,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","OTH","Other",740,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","SUN","Solar",4,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","WAT","Hydro",1609,"megawatthours"
"2026-09-09T03","MISO","Midcontinent Independent System Operator, Inc.","WND","Wind",17169,"megawatthours"
"2026-09-09T03","NE","New England","BAT","Battery storage",10,"megawatthours"
"2026-09-09T03","NE","New England","NG","Natural Gas",8257,"megawatthours"
"2026-09-09T03","NE","New England","NUC","Nuclear",3601,"megawatthours"
"2026-09-09T03","NE","New England","OIL","Petroleum",8,"megawatthours"
"2026-09-09T03","NE","New England","OTH","Other",697,"megawatthours"
"2026-09-09T03","NE","New England","PS","Pumped storage",142,"megawatthours"
"2026-09-09T03","NE","New England","SNB","Solar with integrated battery storage",0,"megawatthours"
"2026-09-09T03","NE","New England","SUN","Solar",7,"megawatthours"
"2026-09-09T03","NE","New England","WAT","Hydro",231,"megawatthours"
"2026-09-09T03","NE","New England","WND","Wind",372,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","COL","Coal",562,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","NG","Natural Gas",4499,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","NUC","Nuclear",0,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","OTH","Other",1424,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","SUN","Solar",120,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","WAT","Hydro",114,"megawatthours"
"2026-09-09T03","NEVP","Nevada Power Company","WND","Wind",10,"megawatthours"
"2026-09-09T03","NW","Northwest","BAT","Battery storage",783,"megawatthours"
"2026-09-09T03","NW","Northwest","COL","Coal",10141,"megawatthours"
"2026-09-09T03","NW","Northwest","GEO","Geothermal",23,"megawatthours"
"2026-09-09T03","NW","Northwest","NG","Natural Gas",16894,"megawatthours"
"2026-09-09T03","NW","Northwest","NUC","Nuclear",1137,"megawatthours"
"2026-09-09T03","NW","Northwest","OIL","Petroleum",102,"megawatthours"
"2026-09-09T03","NW","Northwest","OTH","Other",1895,"megawatthours"
"2026-09-09T03","NW","Northwest","SNB","Solar with integrated battery storage",27,"megawatthours"
"2026-09-09T03","NW","Northwest","SUN","Solar",123,"megawatthours"
"2026-09-09T03","NW","Northwest","WAT","Hydro",13704,"megawatthours"
"2026-09-09T03","NW","Northwest","WND","Wind",5983,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","COL","Coal",1387,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","NG","Natural Gas",306,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","OIL","Petroleum",61,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","SUN","Solar",0,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","WAT","Hydro",345,"megawatthours"
"2026-09-09T03","NWMT","NorthWestern Corporation","WND","Wind",759,"megawatthours"
"2026-09-09T03","NY","New York","COL","Coal",0,"megawatthours"
"2026-09-09T03","NY","New York","NG","Natural Gas",9118,"megawatthours"
"2026-09-09T03","NY","New York","NUC","Nuclear",3153,"megawatthours"
"2026-09-09T03","NY","New York","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","NY","New York","OTH","Other",171,"megawatthours"
"2026-09-09T03","NY","New York","SUN","Solar",0,"megawatthours"
"2026-09-09T03","NY","New York","WAT","Hydro",2607,"megawatthours"
"2026-09-09T03","NY","New York","WND","Wind",366,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","COL","Coal",0,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","NG","Natural Gas",9118,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","NUC","Nuclear",3153,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","OTH","Other",171,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","SUN","Solar",0,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","WAT","Hydro",2607,"megawatthours"
"2026-09-09T03","NYIS","New York Independent System Operator","WND","Wind",366,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","COL","Coal",4109,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","NG","Natural Gas",1996,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","OTH","Other",138,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","SUN","Solar",0,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","WAT","Hydro",105,"megawatthours"
"2026-09-09T03","PACE","PacifiCorp East","WND","Wind",1775,"megawatthours"
"2026-09-09T03","PACW","PacifiCorp West","NG","Natural Gas",663,"megawatthours"
"2026-09-09T03","PACW","PacifiCorp West","OTH","Other",37,"megawatthours"
"2026-09-09T03","PACW","PacifiCorp West","SUN","Solar",9,"megawatthours"
"2026-09-09T03","PACW","PacifiCorp West","WAT","Hydro",205,"megawatthours"
"2026-09-09T03","PACW","PacifiCorp West","WND","Wind",21,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","BAT","Battery storage",58,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","COL","Coal",0,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","NG","Natural Gas",540,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","OTH","Other",0,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","WAT","Hydro",183,"megawatthours"
"2026-09-09T03","PGE","Portland General Electric Company","WND","Wind",0,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","COL","Coal",24967,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","NG","Natural Gas",50472,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","NUC","Nuclear",29939,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","OIL","Petroleum",270,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","OTH","Other",3543,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","SUN","Solar",51,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","WAT","Hydro",2294,"megawatthours"
"2026-09-09T03","PJM","PJM Interconnection, LLC","WND","Wind",3755,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","BAT","Battery storage",921,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","COL","Coal",387,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","GEO","Geothermal",7,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","NG","Natural Gas",842,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","SUN","Solar",-4,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","WAT","Hydro",0,"megawatthours"
"2026-09-09T03","PNM","Public Service Company of New Mexico","WND","Wind",205,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","BAT","Battery storage",526,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","COL","Coal",2240,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","NG","Natural Gas",2450,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","SUN","Solar",-7,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","WAT","Hydro",7,"megawatthours"
"2026-09-09T03","PSCO","Public Service Company of Colorado","WND","Wind",1795,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","COL","Coal",0,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","NG","Natural Gas",863,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","OTH","Other",23,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","SUN","Solar",0,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","WAT","Hydro",134,"megawatthours"
"2026-09-09T03","PSEI","Puget Sound Energy, Inc.","WND","Wind",70,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","COL","Coal",1609,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","NG","Natural Gas",717,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","OIL","Petroleum",-1,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","OTH","Other",68,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","SUN","Solar",0,"megawatthours"
"2026-09-09T03","SC","South Carolina Public Service Authority","WAT","Hydro",1,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","COL","Coal",284,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","NG","Natural Gas",1606,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","NUC","Nuclear",968,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","OTH","Other",0,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","SUN","Solar",0,"megawatthours"
"2026-09-09T03","SCEG","Dominion Energy South Carolina, Inc.","WAT","Hydro",212,"megawatthours"
"2026-09-09T03","SCL","Seattle City Light","WAT","Hydro",643,"megawatthours"
"2026-09-09T03","SE","Southeast","BAT","Battery storage",-4,"megawatthours"
"2026-09-09T03","SE","Southeast","COL","Coal",8110,"megawatthours"
"2026-09-09T03","SE","Southeast","NG","Natural Gas",17658,"megawatthours"
"2026-09-09T03","SE","Southeast","NUC","Nuclear",7880,"megawatthours"
"2026-09-09T03","SE","Southeast","OES","Other energy storage",0,"megawatthours"
"2026-09-09T03","SE","Southeast","OIL","Petroleum",-1,"megawatthours"
"2026-09-09T03","SE","Southeast","OTH","Other",54,"megawatthours"
"2026-09-09T03","SE","Southeast","PS","Pumped storage",183,"megawatthours"
"2026-09-09T03","SE","Southeast","SNB","Solar with integrated battery storage",1,"megawatthours"
"2026-09-09T03","SE","Southeast","SUN","Solar",0,"megawatthours"
"2026-09-09T03","SE","Southeast","WAT","Hydro",221,"megawatthours"
"2026-09-09T03","SE","Southeast","WND","Wind",0,"megawatthours"
"2026-09-09T03","SEC","Seminole Electric Cooperative","COL","Coal",582,"megawatthours"
"2026-09-09T03","SEC","Seminole Electric Cooperative","NG","Natural Gas",1529,"megawatthours"
"2026-09-09T03","SEC","Seminole Electric Cooperative","SUN","Solar",0,"megawatthours"
"2026-09-09T03","SEPA","Southeastern Power Administration","WAT","Hydro",0,"megawatthours"
"2026-09-09T03","SIKE","Sikeston Board of Municipal Utilities","COL","Coal",31,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","BAT","Battery storage",-4,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","COL","Coal",8110,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","NG","Natural Gas",17658,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","NUC","Nuclear",7880,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","OES","Other energy storage",0,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","OIL","Petroleum",-1,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","OTH","Other",54,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","PS","Pumped storage",183,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","SNB","Solar with integrated battery storage",1,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","SUN","Solar",0,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","WAT","Hydro",221,"megawatthours"
"2026-09-09T03","SOCO","Southern Company Services, Inc. - Trans","WND","Wind",0,"megawatthours"
"2026-09-09T03","SPA","Southwestern Power Administration","WAT","Hydro",228,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","BAT","Battery storage",739,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","COL","Coal",1105,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","NG","Natural Gas",4705,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","NUC","Nuclear",3926,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","SNB","Solar with integrated battery storage",297,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","SUN","Solar",261,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","WAT","Hydro",140,"megawatthours"
"2026-09-09T03","SRP","Salt River Project Agricultural Improvement and Power District","WND","Wind",40,"megawatthours"
"2026-09-09T03","SW","Southwest","BAT","Battery storage",4138,"megawatthours"
"2026-09-09T03","SW","Southwest","COL","Coal",3316,"megawatthours"
"2026-09-09T03","SW","Southwest","GEO","Geothermal",7,"megawatthours"
"2026-09-09T03","SW","Southwest","NG","Natural Gas",11440,"megawatthours"
"2026-09-09T03","SW","Southwest","NUC","Nuclear",3926,"megawatthours"
"2026-09-09T03","SW","Southwest","OIL","Petroleum",0,"megawatthours"
"2026-09-09T03","SW","Southwest","OTH","Other",28,"megawatthours"
"2026-09-09T03","SW","Southwest","SNB","Solar with integrated battery storage",353,"megawatthours"
