"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2026-06","ND","North Dakota","COM","commercial","78273","8.02","71.96226","897.75636","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","ND","North Dakota","IND","industrial","11027","8.32","91.92408","1105.04707","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","ND","North Dakota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","ND","North Dakota","RES","residential","402079","14.12","45.69515","323.73413","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","ND","North Dakota","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","ALL","all sectors","1166387","10.25","350.0393","3414.81833","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","COM","commercial","166156","8.82","129.87887","1472.06266","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","IND","industrial","65732","9.64","99.53348","1032.20136","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","RES","residential","934499","13.25","120.62695","910.55432","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NE","Nebraska","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","ALL","all sectors","7799203","23.91","2303.87081","9636.29121","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","COM","commercial","946507","22.59","959.94428","4249.31716","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","IND","industrial","20049","17.31","229.68051","1326.71117","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","RES","residential","6832641","27.6","1110.08895","4022.56086","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NEW","New England","TRA","transportation","6","11.03","4.15708","37.70203","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","ALL","all sectors","779660","23.12","214.62065","928.36329","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","COM","commercial","113980","21.22","76.75777","361.67635","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","IND","industrial","2976","17.47","27.88565","159.57754","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","RES","residential","662704","27.01","109.97724","407.10941","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NH","New Hampshire","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","ALL","all sectors","4378869","21.24","1458.26123","6864.391","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","COM","commercial","539892","18.47","583.59255","3159.92912","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","IND","industrial","10869","15.65","76.26127","487.40275","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","RES","residential","3828101","24.95","793.6699","3180.9747","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NJ","New Jersey","TRA","transportation","7","13.13","4.73751","36.08444","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","ALL","all sectors","1087100","8.96","268.19401","2994.28332","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","COM","commercial","147718","10.82","90.25694","834.40019","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","IND","industrial","9125","4.62","65.1704","1411.16207","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","RES","residential","930257","15.06","112.76668","748.72105","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NM","New Mexico","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","ALL","all sectors","1537497","11.26","475.67262","4225.48424","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","COM","commercial","179657","9.83","138.45924","1408.45091","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","IND","industrial","4902","10.16","110.02946","1083.47202","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","RES","residential","1352937","13.11","227.12665","1732.99708","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NV","Nevada","TRA","transportation","1","10.15",".05727",".56422","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","ALL","all sectors","8713339","24.17","2854.22572","11809.35249","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","COM","commercial","1173549","23.56","1413.53409","5999.46893","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","IND","industrial","16985","10.17","128.83864","1267.21257","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","RES","residential","7522799","29.49","1273.31932","4317.31151","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","NY","New York","TRA","transportation","6","17.1","38.53367","225.35949","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","ALL","all sectors","5770272","14.28","2053.39957","14380.21721","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","COM","commercial","624488","13.77","769.32725","5587.71625","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","IND","industrial","17390","9.89","428.35419","4331.79918","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","RES","residential","5128392","19.19","855.46036","4458.30772","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OH","Ohio","TRA","transportation","2","10.77",".25778","2.39405","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","ALL","all sectors","2255699","10.78","731.9849","6790.46376","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","COM","commercial","313268","9.9","253.41873","2560.9215","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","IND","industrial","19219","7.37","135.05315","1832.71873","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","RES","residential","1923212","14.33","343.51302","2396.82353","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OK","Oklahoma","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","ALL","all sectors","2180839","11.69","588.66775","5036.44779","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","COM","commercial","250585","10.59","234.7819","2216.04629","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","IND","industrial","26786","8.83","125.38471","1420.07859","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","RES","residential","1903466","16.32","228.245","1398.54337","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","OR","Oregon","TRA","transportation","2","14.39",".25614","1.77954","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","PA","Pennsylvania","ALL","all sectors","6272589","15.27","1812.45325","11867.86733","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","PA","Pennsylvania","COM","commercial","739715","13.33","451.99784","3391.03106","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","PA","Pennsylvania","IND","industrial","10852","10.1","413.51516","4096.046","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-06","PA","Pennsylvania","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
